parameter_value,m2_score,m3_score
0.17636980974790206,,21.347998487232637
0.19841603596638982,,19.77302498028819
0.22046226218487758,,18.513046174732636
0.24250848840336536,,17.482154424732634
0.2645547146218531,,16.623077966399304
