parameter_value,m2_score,m3_score
4.800000000000001,0.0591611372273247,16.221210301410938
5.4,0.06045213966988756,16.306906718372304
6.0,0.06151308657357002,16.376798259347872
6.6000000000000005,,
7.199999999999999,,
