parameter_value,m2_score,m3_score
0.17636980974790206,,21.864818931091794
0.19106729389356059,,20.77445265705333
0.20576477803921908,,19.83985299359179
0.22046226218487758,,19.029866618591793
0.23515974633053607,,18.321128540466795
0.24985723047619457,,17.69577141270944
0.2645547146218531,,17.13989841025846
