parameter_value,m2_score,m3_score
4.800000000000001,0.0757142346228263,11.365696752821563
5.2,0.07922134333345128,11.681210331269996
5.6,0.08246632430963043,11.97314184644932
6.0,0.08547925992702592,12.24419762963597
6.4,0.08828539861095576,12.496649130528334
6.8,0.09090619035751196,12.73242607688253
7.199999999999999,0.09336003970183417,12.953184214562981
