parameter_value,m2_score,m3_score
0.17636980974790206,,19.211750571847872
0.19841603596638982,,17.636777064903427
0.22046226218487758,,16.376798259347872
0.24250848840336536,,15.345906509347872
0.2645547146218531,,14.48683005101454
