parameter_value,m2_score,m3_score
24.8,,18.8282575855889
26.866666666666667,,18.942561114192856
28.933333333333334,,19.007087336079433
31.0,,19.029866618591793
33.06666666666666,,19.01810759651354
35.13333333333333,,18.978148858900763
37.199999999999996,,18.913226674217164
