parameter_value,m2_score,m3_score
24.8,,12.042588596633077
26.866666666666667,,12.156892125237032
28.933333333333334,,12.22141834712361
31.0,,12.24419762963597
33.06666666666666,,12.232438607557718
35.13333333333333,,12.19247986994494
37.199999999999996,,12.12755768526134
