parameter_value,m2_score,m3_score
24.8,0.08323826779468324,
26.866666666666667,0.08450881307116467,
28.933333333333334,0.08522605652564995,
31.0,0.08547925992702592,
33.06666666666666,0.08534855113002368,
35.13333333333333,0.08490438700019501,
37.199999999999996,0.08420771595601083,
